text,actual,predicted
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 8 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1846)	0.24965181931224456
  (0, 2293)	0.31839530039625147
  (0, 2354)	0.3922611135616611
  (0, 2725)	0.3994656835320409
  (0, 1144)	0.34559267958499185
  (0, 3213)	0.37559112810867784
  (0, 1191)	0.33666329423938784
  (0, 3296)	0.3860202311829153",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 11 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 4974)	0.2089854227548808
  (0, 2433)	0.22981662343864723
  (0, 281)	0.23088895626361639
  (0, 4305)	0.25892345513779613
  (0, 536)	0.26810849401114356
  (0, 80)	0.36094047686914005
  (0, 499)	0.23866499668370653
  (0, 68)	0.34848499406030264
  (0, 780)	0.36869678924666366
  (0, 4002)	0.3458311319075733
  (0, 4887)	0.3834825792578664",1,1
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 10 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 440)	0.245414896542766
  (0, 4632)	0.2694209387790653
  (0, 1583)	0.3070463494463229
  (0, 161)	0.308691678874245
  (0, 743)	0.3503482087256697
  (0, 1652)	0.2969964272644408
  (0, 682)	0.308691678874245
  (0, 4556)	0.3461930608508585
  (0, 3847)	0.33567934647192166
  (0, 1325)	0.3726181908970183",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 6 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 3103)	0.28918125631658476
  (0, 1585)	0.37872798537470076
  (0, 3868)	0.43869143390813464
  (0, 2739)	0.461072422646733
  (0, 1606)	0.46528538518768303
  (0, 4017)	0.3891154986764583",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 3 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 2628)	0.466425662405731
  (0, 525)	0.7555720143093673
  (0, 1317)	0.45995438104431646",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 8 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 4458)	0.25907960752928705
  (0, 3103)	0.20147122625895778
  (0, 1117)	0.23830979283983617
  (0, 3877)	0.21172572620618496
  (0, 3789)	0.6396509709998037
  (0, 3593)	0.2730929963555861
  (0, 3071)	0.3728036891997303
  (0, 2527)	0.40981949857331995",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 7 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 3825)	0.21657127924251515
  (0, 4417)	0.2711907234603864
  (0, 2470)	0.4079955437044127
  (0, 474)	0.38413370393976387
  (0, 3070)	0.4545151475144982
  (0, 1853)	0.44318626549177975
  (0, 2968)	0.40315669545534616",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 4 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 130)	0.43605466414673183
  (0, 3927)	0.4006844806691025
  (0, 1776)	0.5996441184788306
  (0, 3693)	0.5382705713677448",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 6 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1008)	0.48388130721637207
  (0, 1585)	0.3292703664776498
  (0, 253)	0.4601268623629629
  (0, 4803)	0.37310457208801573
  (0, 1345)	0.3447458633743955
  (0, 3891)	0.4332048531486291",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 10 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 3979)	0.2296275772566275
  (0, 3697)	0.2938538371497364
  (0, 763)	0.25266833125499993
  (0, 1827)	0.360743946382076
  (0, 663)	0.3430344956288929
  (0, 1606)	0.3015816184068924
  (0, 3380)	0.327821546041375
  (0, 1407)	0.373309001655092
  (0, 2873)	0.373309001655092
  (0, 1678)	0.2685764182694333",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 10 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 2716)	0.2890035611511926
  (0, 440)	0.23881020965029895
  (0, 1571)	0.24723837360108722
  (0, 4443)	0.2477071384136619
  (0, 1748)	0.26086477390983154
  (0, 1881)	0.49172475781473085
  (0, 3827)	0.3184087941967592
  (0, 720)	0.3020479181183965
  (0, 61)	0.3625901668610631
  (0, 1447)	0.32098065942655285",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 8 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1180)	0.36581779040705453
  (0, 988)	0.2610491052945436
  (0, 3404)	0.378266225973281
  (0, 738)	0.3352365790569126
  (0, 3356)	0.39102911800864454
  (0, 4485)	0.3636564192211286
  (0, 1174)	0.30786388026939665
  (0, 3720)	0.4032764263515615",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 9 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1860)	0.22936773034222466
  (0, 2078)	0.2902165136305748
  (0, 1663)	0.2270326135318858
  (0, 591)	0.30336889895397195
  (0, 602)	0.2790351728807824
  (0, 1539)	0.3464471771900337
  (0, 2260)	0.34748339650153115
  (0, 1459)	0.47487732562919743
  (0, 1468)	0.4188661641927852",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 14 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 3338)	0.23483193070591069
  (0, 2774)	0.3403504176445754
  (0, 860)	0.20647348226964493
  (0, 1846)	0.22894293219371886
  (0, 2965)	0.198091432837332
  (0, 2584)	0.2629105559315278
  (0, 4243)	0.25750841384029816
  (0, 4417)	0.22894293219371886
  (0, 3943)	0.28292729809178724
  (0, 3227)	0.3147269492723377
  (0, 1500)	0.23975573287091384
  (0, 4210)	0.30516295152321593
  (0, 2961)	0.286103587411805
  (0, 1191)	0.30873671162300176",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 11 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 760)	0.22363158930795224
  (0, 4937)	0.19750588174800848
  (0, 252)	0.21756628008455886
  (0, 4835)	0.19188684556552782
  (0, 3103)	0.6623754359340196
  (0, 2534)	0.1992116591773964
  (0, 729)	0.22202356785854244
  (0, 3664)	0.2212440073906895
  (0, 506)	0.25381022203273074
  (0, 3219)	0.30641597157165124
  (0, 4404)	0.30305846959488686",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 10 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1495)	0.2479496932832248
  (0, 4377)	0.2166915115750262
  (0, 1844)	0.28244487138585356
  (0, 3607)	0.29828641410796314
  (0, 1375)	0.33879920528317187
  (0, 3113)	0.2783994402882565
  (0, 1836)	0.38455025638209206
  (0, 1548)	0.30355871334274476
  (0, 523)	0.3496301745434428
  (0, 4641)	0.41019098876509874",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 12 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 361)	0.3056785094316507
  (0, 300)	0.2105038821208275
  (0, 1202)	0.30135459689293936
  (0, 610)	0.22956881321772435
  (0, 1775)	0.2938722638711553
  (0, 3727)	0.26542604977963435
  (0, 2610)	0.27723229534012983
  (0, 2111)	0.240086989191375
  (0, 4474)	0.28336895987157634
  (0, 1297)	0.3389584464937016
  (0, 1811)	0.32231847796267615
  (0, 4784)	0.3582470250759811",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 3 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 4811)	0.47168425047264395
  (0, 386)	0.5875667007856646
  (0, 3811)	0.65747953579097",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 9 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 676)	0.3259014816092825
  (0, 2043)	0.268124846810007
  (0, 3825)	0.20318024721120223
  (0, 567)	0.37822871681771986
  (0, 2760)	0.35219667496837465
  (0, 444)	0.3337272855794945
  (0, 521)	0.37822871681771986
  (0, 4475)	0.41578317909086915
  (0, 4261)	0.293613866304157",1,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 6 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1073)	0.3844471874577294
  (0, 50)	0.4399814353891919
  (0, 4894)	0.3695740396382207
  (0, 2566)	0.38601282501130546
  (0, 3447)	0.5115670624911227
  (0, 3065)	0.33365396040687084",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 5 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 4325)	0.378459277989056
  (0, 4946)	0.37488161994342983
  (0, 3051)	0.45954934493125216
  (0, 3675)	0.44716850201451114
  (0, 2851)	0.5523468804220292",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 7 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 760)	0.3033953956599571
  (0, 4082)	0.3794206973851649
  (0, 4919)	0.31958137906793904
  (0, 4881)	0.3899257934116592
  (0, 4469)	0.3794206973851649
  (0, 1140)	0.41570690088641016
  (0, 4031)	0.4393682885969207",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 1 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1016)	1.0",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 7 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1860)	0.22668797656466724
  (0, 4840)	0.38069024663223977
  (0, 4420)	0.42693836840147853
  (0, 2985)	0.2933390934750705
  (0, 2548)	0.3896717931166511
  (0, 1440)	0.3896717931166511
  (0, 2693)	0.4813263866904829",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 12 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 860)	0.19632953191809652
  (0, 4835)	0.2026662545821842
  (0, 440)	0.22941943118961675
  (0, 232)	0.47503234575160785
  (0, 2062)	0.22692710806289682
  (0, 4918)	0.2764576451273947
  (0, 2869)	0.24594399333751332
  (0, 2990)	0.24485713999927963
  (0, 499)	0.41898358206904224
  (0, 4237)	0.22905391676790587
  (0, 998)	0.2801097514513743
  (0, 3970)	0.2953802274254811",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 3 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 808)	0.4589190094181741
  (0, 480)	0.5583341324214687
  (0, 3391)	0.69112686199265",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 13 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 4831)	0.2669170211368857
  (0, 3224)	0.18464235115962427
  (0, 2433)	0.22362413916620827
  (0, 536)	0.26088422273072187
  (0, 4122)	0.2868785288494208
  (0, 2119)	0.2931510035594624
  (0, 763)	0.26135730430283965
  (0, 4029)	0.2806370516550535
  (0, 4256)	0.2912682779210591
  (0, 608)	0.27325820898157677
  (0, 4965)	0.3731495154208083
  (0, 4018)	0.2806370516550535
  (0, 4347)	0.2894608818162778",1,1
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 5 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 168)	0.38949357397433443
  (0, 1833)	0.28076134408971576
  (0, 1345)	0.4109933183075293
  (0, 4113)	0.4577995936554903
  (0, 4734)	0.6252774167144292",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 11 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 4831)	0.23192175402954424
  (0, 4619)	0.2407983745945784
  (0, 91)	0.21663311498896837
  (0, 3034)	0.2305442262841907
  (0, 1769)	0.2810996064652793
  (0, 3728)	0.25308033793009294
  (0, 2022)	0.25556045809578326
  (0, 3349)	0.6166189086256887
  (0, 3093)	0.2419880266221161
  (0, 47)	0.27949711814694994
  (0, 4160)	0.2507476411018577",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 1 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1757)	1.0",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 11 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1984)	0.290401302117342
  (0, 4932)	0.21581242431843248
  (0, 3616)	0.29987543391273785
  (0, 114)	0.3020681026473443
  (0, 2582)	0.25532176978461096
  (0, 2767)	0.29779526037586745
  (0, 2537)	0.325905492704932
  (0, 158)	0.3540157250339966
  (0, 4809)	0.3403702641434804
  (0, 1155)	0.2341808374592128
  (0, 1892)	0.36306519857453357",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 2 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 255)	0.6956195855499357
  (0, 4570)	0.7184103230044343",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 5 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 2984)	0.44062140061766636
  (0, 25)	0.3834744625972742
  (0, 3161)	0.43409183047637256
  (0, 343)	0.5255636801424314
  (0, 3748)	0.44062140061766636",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 13 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 4633)	0.20242940353919772
  (0, 591)	0.22054996779482852
  (0, 2043)	0.22263196661563467
  (0, 3727)	0.2557869172680762
  (0, 307)	0.27571578482772674
  (0, 2497)	0.26399881418342247
  (0, 2219)	0.248302614882807
  (0, 185)	0.2884810994736831
  (0, 2649)	0.3540621035465097
  (0, 3584)	0.26399881418342247
  (0, 1447)	0.2992357636566702
  (0, 2426)	0.3178238640263984
  (0, 4771)	0.34523703397131805",1,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 6 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1687)	0.30336124612386633
  (0, 1795)	0.3261836061493322
  (0, 4462)	0.4251074545992682
  (0, 44)	0.4177351261845685
  (0, 1952)	0.449501240136509
  (0, 1617)	0.4942730631351727",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 7 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 2861)	0.4133764685103988
  (0, 2072)	0.3523122713013802
  (0, 2727)	0.3286410039385018
  (0, 3091)	0.35075536493839726
  (0, 4811)	0.2841118119349204
  (0, 3559)	0.47531073441143096
  (0, 2912)	0.4090500059184474",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 4 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1566)	0.4746666939790548
  (0, 3322)	0.5811447384725824
  (0, 4979)	0.47230319447090463
  (0, 1391)	0.46248461062526924",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 2 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 3145)	0.7578980354217884
  (0, 1112)	0.6523730281854039",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 11 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1663)	0.18773533783715832
  (0, 591)	0.2508585081605989
  (0, 1715)	0.2532266205815693
  (0, 3689)	0.3038788270490465
  (0, 2512)	0.26367154929433545
  (0, 1670)	0.2816560232794689
  (0, 1489)	0.29485190712931303
  (0, 2730)	0.3051460586687974
  (0, 996)	0.29913931620340634
  (0, 933)	0.3926803897083389
  (0, 4103)	0.4156592406465081",1,1
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 9 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 2679)	0.24072904698964473
  (0, 2816)	0.3061788974394389
  (0, 2122)	0.312747730611269
  (0, 2431)	0.3271918900357141
  (0, 2556)	0.27933679899477953
  (0, 2865)	0.32108785295158065
  (0, 1724)	0.3649985700789508
  (0, 665)	0.3373862862339211
  (0, 4552)	0.46395949597619346",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 9 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 2112)	0.29298731269779027
  (0, 4879)	0.3319336407142832
  (0, 4803)	0.33761911973591974
  (0, 1590)	0.30668113901917665
  (0, 2012)	0.2900530010914851
  (0, 2582)	0.33376187942915214
  (0, 2624)	0.32762120992959515
  (0, 4477)	0.3733744562168605
  (0, 3936)	0.3920033473909456",1,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 7 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1846)	0.24137720468372004
  (0, 4013)	0.2539717354183804
  (0, 1539)	0.287781790628151
  (0, 4190)	0.316615751758253
  (0, 4625)	0.6783284347895412
  (0, 1316)	0.29132777429352646
  (0, 4785)	0.38622554533615777",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 8 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 2965)	0.25013392905855875
  (0, 2513)	0.2909507161467717
  (0, 4488)	0.2517603778837922
  (0, 4108)	0.3792018227352977
  (0, 117)	0.37197503307259216
  (0, 1317)	0.28159036455849235
  (0, 2530)	0.46257152389003897
  (0, 2230)	0.46257152389003897",1,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 3 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 4755)	0.46204602946597145
  (0, 2381)	0.6923338040231914
  (0, 4570)	0.5542448650745516",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 9 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 4458)	0.2724155547708146
  (0, 2565)	0.20089669879099709
  (0, 746)	0.305064631430506
  (0, 4417)	0.26368160026501
  (0, 4102)	0.28015787957610455
  (0, 2540)	0.3116562351177005
  (0, 4361)	0.43091467956283586
  (0, 3070)	0.4419298710223632
  (0, 2324)	0.4077135611243988",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 8 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1917)	0.31115562101081123
  (0, 2599)	0.3073047861750216
  (0, 3734)	0.2778084818795834
  (0, 2207)	0.2930040890243141
  (0, 826)	0.3249959342439397
  (0, 208)	0.41119703840449473
  (0, 3737)	0.43070386430259416
  (0, 1430)	0.43070386430259416",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 9 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 141)	0.38943639785959033
  (0, 2479)	0.3081243394720825
  (0, 1497)	0.3112564517452556
  (0, 2622)	0.3381012193874167
  (0, 3927)	0.28406952573251604
  (0, 1563)	0.3400397125571259
  (0, 4841)	0.2934635756005942
  (0, 2504)	0.2965282833366711
  (0, 1139)	0.41452777416480446",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 2 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 2029)	0.7229528417018273
  (0, 485)	0.6908973792650053",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 5 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 4532)	0.4219184411159679
  (0, 2573)	0.4257736415149723
  (0, 4085)	0.4592946671102122
  (0, 843)	0.3535548424613229
  (0, 4059)	0.5520407751005535",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 3 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1658)	0.3866660924566266
  (0, 1602)	0.6521078641391789
  (0, 1528)	0.6521078641391789",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 6 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 2240)	0.41841443157690594
  (0, 3794)	0.37448226886852176
  (0, 1999)	0.3667259280445515
  (0, 749)	0.36369465217907243
  (0, 833)	0.4472505997030667
  (0, 4758)	0.46679501763912595",1,1
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 2 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 2452)	0.6510119862534377
  (0, 2985)	0.7590674500690661",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 7 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 4945)	0.30172652725772353
  (0, 4597)	0.4122632191844294
  (0, 2565)	0.26024472020963557
  (0, 4117)	0.40259252669637435
  (0, 2039)	0.42366157122579357
  (0, 2012)	0.3498697058663786
  (0, 47)	0.4552956686499319",1,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 6 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 2784)	0.3995862902442065
  (0, 1563)	0.37817295253556266
  (0, 2924)	0.3995862902442065
  (0, 4952)	0.318706283386698
  (0, 914)	0.47279897544110366
  (0, 3617)	0.4610143653075909",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 8 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 3318)	0.2546798066739913
  (0, 324)	0.2843745954179619
  (0, 2422)	0.5235457391422559
  (0, 2504)	0.2962078131621243
  (0, 1277)	0.30209227137180045
  (0, 3794)	0.30581458562032326
  (0, 1256)	0.39811916012693543
  (0, 1366)	0.38619801804280407",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 8 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1405)	0.27594299414434403
  (0, 3898)	0.3255612104430986
  (0, 106)	0.33476151576241164
  (0, 3046)	0.2938768714370598
  (0, 4800)	0.4075943820250537
  (0, 4208)	0.30284157851118143
  (0, 4213)	0.36995280927344154
  (0, 3107)	0.4740518866257748",1,0
